event_id,transaction_description,transaction_type,iban,counterparty_name,counterparty_iban,amount,currency,transaction_subtype,monetary_account_id,updated_timestamp,place_name,place_address,category,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,user_type,merchant_category_code,tags,opening_periods,number_of_recommendation_total,url_google_maps,city,country,event_type,inner_id,owner_user_id,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,opening_periods.open,opening_periods.close,recommendations_category.  PENDING,recommendations_category.  SKIPPED,recommendations_category.  NOT_RECOMMENDED,recommendations_category.  RECOMMENDED_UNCATEGORIZED,recommendations_category.  RECOMMENDED_FOR_BUSINESS,recommendations_category.  RECOMMENDED_FOR_FAMILY,recommendations_category.  RECOMMENDED_FOR_DATE,recommendations_category.  RECOMMENDED_FOR_MYSELF,recommendations_category.  RECOMMENDED_FOR_FRIENDS,categories_friends.  PENDING,categories_friends.  SKIPPED,categories_friends.  NOT_RECOMMENDED,categories_friends.  RECOMMENDED_UNCATEGORIZED,categories_friends.  RECOMMENDED_FOR_BUSINESS,categories_friends.  RECOMMENDED_FOR_FAMILY,categories_friends.  RECOMMENDED_FOR_DATE,categories_friends.  RECOMMENDED_FOR_MYSELF,categories_friends.  RECOMMENDED_FOR_FRIENDS,.transaction_subtype,recommendations_category.   PENDING,recommendations_category.   SKIPPED,recommendations_category.   NOT_RECOMMENDED,recommendations_category.   RECOMMENDED_UNCATEGORIZED,recommendations_category.   RECOMMENDED_FOR_BUSINESS,recommendations_category.   RECOMMENDED_FOR_FAMILY,recommendations_category.   RECOMMENDED_FOR_DATE,recommendations_category.   RECOMMENDED_FOR_MYSELF,recommendations_category.   RECOMMENDED_FOR_FRIENDS,categories_friends.   PENDING,categories_friends.   SKIPPED,categories_friends.   NOT_RECOMMENDED,categories_friends.   RECOMMENDED_UNCATEGORIZED,categories_friends.   RECOMMENDED_FOR_BUSINESS,categories_friends.   RECOMMENDED_FOR_FAMILY,categories_friends.   RECOMMENDED_FOR_DATE,categories_friends.   RECOMMENDED_FOR_MYSELF,categories_friends.   RECOMMENDED_FOR_FRIENDS,opening_periods.weekdays,opening_periods.weekend,recommendations_category.PENDIND,categories_friends.RECOMMDED_FOR_FRIENDS,recommendations_category.SKIIPPED,categories_friends.SKIIPPED,recommendations_category.    PENDING,recommendations_category.    SKIPPED,recommendations_category.    NOT_RECOMMENDED,recommendations_category.    RECOMMENDED_UNCATEGORIZED,recommendations_category.    RECOMMENDED_FOR_BUSINESS,recommendations_category.    RECOMMENDED_FOR_FAMILY,recommendations_category.    RECOMMENDED_FOR_DATE,recommendations_category.    RECOMMENDED_FOR_MYSELF,recommendations_category.    RECOMMENDED_FOR_FRIENDS,categories_friends.    PENDING,categories_friends.    SKIPPED,categories_friends.    NOT_RECOMMENDED,categories_friends.    RECOMMENDED_UNCATEGORIZED,categories_friends.    RECOMMENDED_FOR_BUSINESS,categories_friends.    RECOMMENDED_FOR_FAMILY,categories_friends.    RECOMMENDED_FOR_DATE,categories_friends.    RECOMMENDED_FOR_MYSELF,categories_friends.    RECOMMENDED_FOR_FRIENDS,number_of_recommendations_total,transaction_subnetype,categories_friends.RECOMMENDED_FOR_M YSELF,counterparty_ibank,recommendations_category.RECOMMANDED_UNCATEGORIZED,opening_periods.Monday,opening_periods.Tuesday,opening_periods.Wednesday,opening_periods.Thursday,opening_periods.Friday,opening_periods.Saturday,opening_periods.Sunday,recommendations_category.PENDIN,recommendations_category.     PENDING,recommendations_category.     SKIPPED,recommendations_category.     NOT_RECOMMENDED,recommendations_category.     RECOMMENDED_UNCATEGORIZED,recommendations_category.     RECOMMENDED_FOR_BUSINESS,recommendations_category.     RECOMMENDED_FOR_FAMILY,recommendations_category.     RECOMMENDED_FOR_DATE,recommendations_category.     RECOMMENDED_FOR_MYSELF,recommendations_category.     RECOMMENDED_FOR_FRIENDS,categories_friends.     PENDING,categories_friends.     SKIPPED,categories_friends.     NOT_RECOMMENDED,categories_friends.     RECOMMENDED_UNCATEGORIZED,categories_friends.     RECOMMENDED_FOR_BUSINESS,categories_friends.     RECOMMENDED_FOR_FAMILY,categories_friends.     RECOMMENDED_FOR_DATE,categories_friends.     RECOMMENDED_FOR_MYSELF,categories_friends.     RECOMMENDED_FOR_FRIENDS,categories_friends. RECOMMENDED_FOR_BUSINESS,eventType,counterparty_ibn,country_normalized
764309516,"www.mecatec.ae Dubai, 000",IDEAL,AE48BUNQ3052864148,Ahmed,AE22BUNQ4026783256,-100.55,AED,PAYMENT,4173825,2021-06-14T09:52:10.426540,,,ELECTRONICS,,,,,COMPANY,,,,,,,,Payment,818460326,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654834927,"SWIFT: RISTORANTE POPERATIVO ROME, IT
 in Via dei Giubbonari 23, Rome, IT, 00186.",SWIFT,IT126BUNQ4179806860,Poperativo,,-30.25,EUR,WITHDRAWAL,7125896,2021-10-01T14:32:12.763910,Ristorante Poperativo,"Via dei Giubbonari 23, Rome, IT, 00186.",FOOD_AND_DRINK,41.896574,12.477754,0,0,COMPANY,5812,"restaurant, Italian_food, wine",,,,,,SwiftPayment,,569,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,[],[],[],[],[],"[{'name': 'Julia', 'user_type': 'PERSON', 'number_of_recommendations': 2, 'uuid': 'f1309f8a-7f2a-4f1b-a376-c7d3b1e5a8b0'}, {'name': 'Luis', 'user_type': 'PERSON', 'number_of_recommendations': 3, 'uuid': '6512a3fe-c26a-41ea-a7b8-4d8e6f6ef246'}]","[{'name': 'Laura', 'user_type': 'PERSON', 'number_of_recommendations': 3, 'uuid': '36f4a737-7b8f-44ad-bd20-456e36a33c50'}]",[],"[{'name': 'Mario', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '385199da-df2b-4aba-a2a4-945fbc832d9b'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875921030,"PAYMENT: WHITNEY BAGELS SAN FRANCISCO, USA
",PAYMENT,US24FIS5203158024,WHITNEY BAGELS,,-48.2,USD,WITHDRAWAL,4892142,2022-04-12T10:25:22.748120,,,FOOD_AND_DRINK,,,,,COMPANY,5499,"bakery, cafe",,,,,,PaymentAction,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896352812,purchase sports gear,ADYEN,US78ADYX3076602915,R.L. Smith,US12ADYX3054412836,129.99,USD,CARD PAYMENT,4173928,2021-06-18T19:30:46.112354,Sports Corner,"365 Sport Street, Brooklyn",SPORTS,40.6782,-73.9442,200,50,PERSON,5941,"sports, store",Mon-Sun 10:00-20:00,45.0,https://goo.gl/maps/EXAMPLE,Brooklyn,USA,Payment,715234670,207,2.0,3.0,1.0,12.0,0.0,15.0,1.0,10.0,2.0,"[['John Doe', 'PERSON', 1, 'uuid-1']]",[],[],[],[],"[['Jane Doe', 'PERSON', 7, 'uuid-2']]",[],"[['Richard Roe', 'PERSON', 5, 'uuid-3']]","[['Emma Smith', 'PERSON', 2, 'uuid-4']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
897675360,"VISA: EATZONE 3479 BERLIN, DE
 in Rosa-Luxemburg-Straße, 19, Berlin, DE, 10178.",VISA,DE15BUNQ6942017096,EatZone,,-45.76,EUR,PAYMENT,4578321,2021-09-22T12:23:45.079867,EatZone,"Rosa-Luxemburg-Straße, 19, Berlin, DE, 10178.",FOOD_AND_DRINK,52.524319,13.4099762,0,0,COMPANY,5812,"restaurant, asian_fusion",,0.0,https://maps.google.com/?cid=15983245643774783263,Berlin,DE,VisaAction,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],"[{'open': 1130, 'close': 2230}]","[{'open': 1130, 'close': 2230}]","[{'open': 1130, 'close': 2230}]","[{'open': 1130, 'close': 2230}]","[{'open': 1130, 'close': 2330}]","[{'open': 1200, 'close': 2330}]","[{'open': 1200, 'close': 2230}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany
892358023,Personal Expenses,SOFORT,DE23SOFORT87236128,A.R. Hoffman,DE78SOFORT201723456,75.0,EUR,WITHDRAWAL,4538262,2022-02-14T16:15:12.148200,,,TRAVEL,,,,,PERSON,,,,,,,,Payment,891456207,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792314682,"SOFT: CompTechStore, NY
 in USA.",SOFORT,US24SFT1052201897,CompTechStore,,-375.5,USD,PURCHASE,4829159,2022-06-14T12:38:53.982451,CompTechStore,NY.,ELECTRONICS,,,,,PERSON,5732,"store,electronics",,,,,,SofortAction,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846372984,"BUNQ: BetaTech Inc, SF
 in US.",BUNQ,US18BUNQ9075504165,BetaTech,,-189.7,USD,BILLING,4128758,2022-06-21T18:30:03.215678,BetaTech,US.,BUSINESS_EXPENSES,,,,,COMPANY,7372,,,,,,,BunqAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879382382,"PAYMENT: Amazon Frankfurt, DE
 in DE.",PAYMENT,GB44BUNQ4038826251,Amazon,,-78.35,GBP,PURCHASE,9967384,2021-08-30T11:03:25.356896,Amazon,DE.,ELECTRONICS,,,,,COMPANY,5732,,,,,,,PaymentAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392222725,Wireless router purchase,MASTERCARD,DE89BUNQ7832215829,A.L. Smith,DE34BUNQ3859924871,45.0,USD,PAYMENT,5713952,2021-08-02T21:15:47.127598,,,ELECTRONICS,,,,,PERSON,,,,,,,,Payment,721956331,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678395820,F38754389 qwerty,PAYMENT,NL17BUNQ2059993145,L.M. Anderson,NL78BUNQ2086216943,155.7,USD,WITHDRAWAL,4821793,2021-10-11T13:45:38.476839,,,TRANSPORT,,,,,COMPANY,,,,,,,,Withdrawal,879623056,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387124654,"BUNQ: AMAZON EU SARL 4 LUXEMBOURG, 000
 in LU.",BUNQ,LU72BUNQ2045502387,AMAZON,,-99.99,EUR,BILLING,2163548,2022-03-10T14:10:39.567980,AMAZON,LU.,SHOPPING,,,,,COMPANY,5942,"online,shopping",,,,,,MasterCardAction,,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768904621,"BUNQ: DF 3156 AMSTERDAM, NL
",BUNQ,NL05BUNQ2099652431,DF 3156,,-19.99,EUR,WITHDRAWAL,4178659,2022-06-01T14:22:05.547392,,,SUBSCRIPTIONS,,,,,COMPANY,,,,,,,,BunqAction,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839201984,"IDEAL: ADIDAS ROTTERDAM, NL
 in NL.",IDEAL,NL72BUNQ9271504167,Adidas,,-45.21,EUR,PURCHASE,4839472,2021-12-30T15:45:12.819564,Adidas,NL.,CLOTHING,,,,,PERSON,5691,,,,,,,IdealPaymentAction,,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621876901,"BUNQ: AMSTERDAM SMARTSHOP, NL
 in Leidsestraat 19, Amsterdam, NL, 1019 PK.",BUNQ,NL15BUNQ3065673245,Amsterdam Smartshop,,-54.09,EUR,PURCHASE,4132871,2021-10-15T12:33:19.977832,Amsterdam Smartshop,"Leidsestraat 19, Amsterdam, NL, 1019 PK.",SHOPPING,52.366138,4.892524,0,0,PERSON,5947,"store, gifts, novelties",,,,,,BunqAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857403962,"IDEAL: Groupetto *BiCy MARKERBAEI, NL
",IDEAL,NL18BUNQ9055283908,Groupetto *BiCy,,-15.25,EUR,WITHDRAWAL,2884968,2021-10-23T07:45:50.824679,,,ENTERTAINMENT,,,,,COMPANY,5816,,,,,,,iDealAction,,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492837546,"IDEAL: Amazon.com Berlin, DE
 in DE.",IDEAL,DE73BUNQ3078997105,Amazon.com,,-45.62,EUR,WITHDRAWAL,4157389,2021-11-02T11:49:20.993675,Amazon.com,DE.,ELECTRONICS,,,,,COMPANY,5732,"online_store, electronics, books",,,,,,iDealAction,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982729591,"IDEAL: JUMBO 1042 EINDHOVEN, NL
in Woenselse Markt 40, Eindhoven, NL, 5612 CR.",IDEAL,NL23BUNQ8792421123,Jumbo,,-17.25,EUR,INVOICE,4215834,2021-12-10T15:35:23.453992,Jumbo,"Woenselse Markt 40, Eindhoven, NL, 5612 CR.",GROCERIES,51.44083,5.46583,0,0,COMPANY,5411,"grocery,store",,,,,,iDEALAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789365432,,PAYMENT,UK18BAQN2048602845,A.R Johnson,UK65HSBC0457923054,-150.0,GBP,WITHDRAWAL,4283857,2022-02-21T13:24:26.523451,,,TRAVEL,,,,,COMPANY,,,,,,,,Payment,785996258,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861234529,Grocery Shopping,PAYMENT,UK13BUNQ4089205396,A. Mehta,UK58RBSB3489205903,-100.25,GBP,REVERSAL,4385642,2022-05-08T16:29:52.324892,HappyMart,"123 Lazy Street, London, UK",GROCERIES,51.5074,0.1278,35,100,PERSON,,"groceries,store,shopping",,50.0,https://www.google.com/maps/place/HappyMart,London,UK,Refund,891283450,388,3.0,2.0,5.0,10.0,5.0,7.0,3.0,12.0,6.0,"[['M. Brown', 'PERSON', 1, '234-56-89']]","[['E. Smith', 'PERSON', 1, '123-45-67']]","[['J. Thomas', 'PERSON', 1, '333-22-11']]","[['P. Walker', 'PERSON', 1, '444-29-15']]","[['C. Wilson', 'PERSON', 1, '555-36-11']]","[['G. Taylor', 'PERSON', 1, '666-43-15']]","[['S. Lee', 'PERSON', 1, '777-50-12']]","[['M. Harris', 'PERSON', 1, '888-57-98']]","[['A. Clark', 'PERSON', 1, '999-64-25']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
328754398,,IDEAL,DE35BUNQ4473059258,Martelli,DE85DBAG0012359681,-120.0,USD,WITHDRAWAL,8219346,2023-06-10T16:47:29.947652,,,SHOPPING,,,,,COMPANY,,,,,,,,Payment,839495939,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9843838488,,PAYMENT,DE37BUNQ5625742877,Johannes,DE89RABO8576293428,-100.0,EUR,WITHDRAWAL,5628272,2022-07-30T18:40:25.487260,,,FINANCE,,,,,COMPANY,,,,,,,,Payment,937382728,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987654321,,WISE,UK22WISD1032456789,Michael,FR56BUNQ1045609872,-50.0,GBP,TRANSFER PAYMENT,2134567,2022-09-12T18:22:59.001234,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,Payment,989756411,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491685272,,MASTERCARD,DE98BUNQ2758421893,Markus,GB68HSBC8055043831,-150.0,USD,WITHDRAWAL,4262968,2022-08-10T13:15:25.028946,,,TRAVEL,,,,,COMPANY,5812,,,,,,,Payment,979484264,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294857574,"BUNQ: Coffee House Soho, New York, USA
 in Broome St, 912, New York, NY, USA, 10013.",BUNQ,US28BUNQ4089205614,Coffee House,US59BUNQ2058734617,-12.0,USD,PAYMENT,5132947,2022-10-21T09:30:15.265874,Coffee House,"Broome St, 912, New York, NY, USA, 10013.",FOOD_AND_DRINK,40.721174,-73.997596,0,0,COMPANY,,"cafe, restaurant",,4.0,https://maps.google.com/?cid=7854633012121650217,New York,US,BunqAction,,334,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,[],[],"[['John Doe', 'PERSON', 1, '14451']]","[['Jane Smith', 'PERSON', 1, '4893']]","[['Richard Smith', 'PERSON', 1, '5632'], ['Steve John', 'COMPANY', 1, '4872']]",[],[],[],[],"[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
725534912,"SWIFT: Debet SAVINGS CHEST, UK
 in Yeoward Road, 3, London, UK, AW23 WE.",SWIFT,UK06CHET9845621794,Harry's,,-450.0,GBP,WITHDRAWAL,4078956,2022-10-25T16:45:20.360402,Savings Chest,"Yeoward Road, 3, London, UK, AW23 WE.",SAVINGS,51.5074,0.1278,0,0,COMPANY,6012,"savings_bank, bank",,0.0,https://maps.google.com/?cid=11236135701450562024,London,UK,SwiftAction,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],"[{'open': 1000, 'close': 1700}]","[{'open': 1000, 'close': 1700}]","[{'open': 1000, 'close': 1700}]","[{'open': 1000, 'close': 1700}]","[{'open': 1000, 'close': 1700}]","[{'open': 900, 'close': 1500}]","[{'open': 0, 'close': 0}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
981529034,,MASTERCARD,DE91BUNQ1027702819,Marcello,DE73RABO0386034023,-150.0,USD,WITHDRAWAL,4113905,2022-09-30T11:59:18.135755,,,SPORTS,,,,,COMPANY,,,,,,,,Payment,995128985,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579843259,Payment request from D.O. Smith (David) to D.O. Smith (David) with description TECHSTORE WWW.TECHSTORE US.,IDEAL,US65BUNQ1033752659,D.O. Smith,US73BUNQ1023748396,-37.89,USD,BILLING,4243678,2022-10-19T14:46:53.020653,,,ELECTRONICS,,,,,PERSON,,,,,,,,RequestResponse,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326852710,"FIS: WALMART SUPER CENTER IN ATLANTA, US
 in Century Blvd NE, Atlanta, US, 30345.",FIS,US27BUNQ9345252786,Walmart,,-57.83,USD,WITHDRAWAL,4579321,2022-12-03T15:44:32.136122,Walmart Super Center,"Century Blvd NE, Atlanta, US, 30345.",GROCERIES,33.864212,-84.334853,0,0,COMPANY,5411,"supermarket, store",,,,,,MasterCardAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839283721,,IDEAL,DE35BUNQ4057706813,T.Jordan,DE88BUND0153264825,-120.0,EUR,WITHDRAWAL,4987491,2022-12-22T13:52:07.503971,,,SHOPPING,,,,,COMPANY,,,,,,,,Payment,723917429,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786420503,Payment request from Amazon.com (Amazon.com) to A.G. Johnson (Alfred) with description XZHFNLW8G63KTXN2JFVT 0180343122154309 Amazon.com Amazon-prod:b12h95a28b-a. in UK.,PAYMENT,UK30BUNQ2078801492,Amazon.com,,-30.5,GBP,REQUEST,4123952,2023-02-05T12:35:34.568455,Amazon,UK.,ELECTRONICS,,,,,PERSON,,,,,,,,RequestResponse,,771,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,[],[],[],"[['Bill', 'PERSON', 1, '2543']]",[],[],[],[],"[['Steve', 'PERSON', 1, '6894']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
